0	0.0	0.4321134951363844	0.17528856569228968	0.05
1	0.0	0.45727275358765224	0.12953301732990136	0.1
2	0.0	0.4474382265959318	0.02979892260674301	0.15000000000000002
3	1.0	0.22732737351563237	0.6712277414269906	0.05
4	1.0	0.36775148222018494	0.6723528811034217	0.1
5	1.0	0.6029216213461297	0.7729760829558302	0.15000000000000002
6	1.0	0.65282990866535	0.7371832931778317	0.2
7	1.0	0.6365799830719066	0.7953455522917661	0.25
8	2.0	0.605206187258826	0.6940361695302537	0.05
9	2.0	0.6595347466788737	0.4912193600662067	0.1
10	2.0	0.8303885359564014	0.408595482593329	0.15000000000000002
11	3.0	0.3133520894997832	0.5905866149339037	0.05
12	3.0	0.34919538390939353	0.7100576529679351	0.1
13	4.0	0.62040069685813	0.3167949175048259	0.05
14	4.0	0.4727813645214928	0.20537347240307224	0.1
15	4.0	0.4227702952955586	0.16113481465337773	0.15000000000000002
16	5.0	0.8192858445345315	0.4500964000938845	0.05
17	5.0	0.8865269083626162	0.5207591389418819	0.1
18	6.0	0.3714246952724741	0.2038253889946996	0.05
19	6.0	0.3680937278987891	0.11837846836663377	0.1
20	6.0	0.3392146899891317	0.1088734960120528	0.15000000000000002
21	6.0	0.3665055412341704	0.07432624120929218	0.2
22	6.0	0.31744817004671766	0.03266010120186006	0.25
23	6.0	0.47170240754396875	0.04010402226474401	0.3
24	6.0	0.5094551261625785	-0.0895344161887051	0.35000000000000003
25	6.0	0.6962893028409778	-0.11180321324769389	0.4
26	6.0	0.528527248373865	-0.1780622400913648	0.45
27	6.0	0.5733105061627828	-0.37293219110315806	0.5
28	7.0	0.1829988337373737	0.9326319316434557	0.05
29	7.0	0.12663594092341374	0.9701695248316714	0.1
30	8.0	0.35189223295916106	0.6401516846008374	0.05
31	8.0	0.34972824409418907	0.7413007168422096	0.1
32	9.0	0.060055416049744514	0.7983342425610865	0.05
33	9.0	-0.09247566905861904	0.7490774449078509	0.1
34	9.0	0.015803861080086926	0.8335125239178873	0.15000000000000002
35	9.0	-0.11301943174607133	0.899520914066509	0.2
36	9.0	-0.08495893063909583	0.8956206323444729	0.25
37	9.0	-0.10368790732274949	0.9754486353537439	0.3
38	9.0	-0.10756560812077592	0.8261883367863171	0.35000000000000003
39	9.0	-0.05308759447932322	0.8452441921629833	0.4
40	9.0	0.09339614645380222	0.8025043431211417	0.45
41	9.0	0.028105073130090558	0.5166714493997713	0.5
42	9.0	0.12214631288684967	0.4578621158419243	0.55
43	10.0	0.3533535649296672	0.08999856192048183	0.05
44	10.0	0.4504101703299659	0.08659079579552915	0.1
45	11.0	0.7315236939545133	0.6559690462715672	0.05
46	11.0	0.7820996392727095	0.47490592885669225	0.1
47	12.0	0.38787148755231593	0.11423134734236051	0.05
48	12.0	0.40757606070610486	0.16905199244307087	0.1
49	12.0	0.3540701191536956	0.03343769311443462	0.15000000000000002
50	13.0	0.43794850285894693	0.31961301390942476	0.05
51	13.0	0.4684216332260942	0.42140004285891214	0.1
52	13.0	0.5221055969367402	0.44338964617592574	0.15000000000000002
53	13.0	0.602693452171938	0.5453407586193791	0.2
54	14.0	0.7938672418391943	0.7193931551954026	0.05
55	14.0	0.9005296572346824	0.7761773742851281	0.1
56	14.0	1.0390131409049808	0.8881449581691381	0.15000000000000002
57	14.0	0.9736191719251861	1.1123091916473484	0.2
58	14.0	0.9226376415912322	1.1563388810751032	0.25
59	14.0	0.898933511041115	1.2114659704077486	0.3
60	14.0	1.004159766755643	1.2775319206412417	0.35000000000000003
61	15.0	0.3470638036350939	0.9120237309980479	0.05
62	15.0	0.5540164877396789	0.9257113642412651	0.1
63	15.0	0.8376943955635868	1.0455975925177374	0.15000000000000002
64	15.0	0.8869298139347763	1.065390150455363	0.2
65	15.0	0.6592707733554145	1.250405366367182	0.25
66	15.0	0.5756169935218122	1.3483476337053573	0.3
67	16.0	0.3005937098766803	0.18536097792569273	0.05
68	16.0	0.2389912642134273	0.006209333850649867	0.1
69	16.0	0.3604053484346365	0.02901370780649094	0.15000000000000002
70	16.0	0.4167267553710304	-0.13344137543431966	0.2
71	17.0	0.007402469636938025	0.11843243905393852	0.05
72	17.0	-0.08543664950419036	0.14777305632074691	0.1
73	17.0	-0.269956143304229	0.14300202115186728	0.15000000000000002
74	17.0	-0.323745346358894	0.1742690510538956	0.2
75	17.0	-0.2935193521559459	0.2351224500543843	0.25
76	17.0	-0.37442969452529273	0.3260009851716046	0.3
77	17.0	-0.2765401770010486	0.41031591091549996	0.35000000000000003
78	17.0	-0.2939706448478989	0.3473925631634759	0.4
79	17.0	-0.2655037425788126	0.48239102851450744	0.45
80	17.0	-0.14222854336248208	0.5672446350168964	0.5
81	17.0	-0.05956047429893961	0.6370659585873663	0.55
82	17.0	-0.1271736478765209	0.5079584522154472	0.6000000000000001
83	17.0	0.059053699237759466	0.4527659325761442	0.6500000000000001
84	17.0	-0.001027436010325844	0.5261366733147708	0.7000000000000001
85	17.0	0.054082632206770384	0.48520453115475787	0.7500000000000001
86	17.0	0.06530746599066205	0.40577575025305307	0.8
87	17.0	0.20608364829809406	0.2607235780973411	0.8500000000000001
88	17.0	0.271593840198324	0.3477888928573135	0.9000000000000001
89	18.0	0.36826417869011085	0.09216770703410415	0.05
90	18.0	0.43046320566062296	0.09573669814079434	0.1
91	18.0	0.5439817487170373	-0.0013538220052591032	0.15000000000000002
92	18.0	0.5850027442815056	0.06979044633793642	0.2
93	18.0	0.5558735471027194	0.2454628910247611	0.25
94	18.0	0.5947020420290497	0.2007790928599798	0.3
95	18.0	0.6422581761382647	0.24471716233739288	0.35000000000000003
96	18.0	0.6914176634939866	0.1934813853077768	0.4
97	18.0	0.744740769396116	0.1866928244855995	0.45
98	18.0	1.0722532260191555	0.073441044247596	0.5
99	18.0	1.2055120102812786	-0.04050565676257911	0.55
100	19.0	0.1573783106654083	0.11982240345653772	0.05
101	19.0	-0.056939514500353644	0.13214544173305282	0.1
102	19.0	-0.01693878767337497	0.24420764525788607	0.15000000000000002
103	20.0	0.21433670593008902	0.5394971783917669	0.05
104	20.0	0.40951984633263533	0.41490162234592387	0.1
105	20.0	0.35951517465115296	0.5318478931652557	0.15000000000000002
106	20.0	0.2996263362657239	0.48190295656214754	0.2
107	20.0	0.4066845000497759	0.4485956582022787	0.25
108	21.0	0.6260483328536484	0.2542562475059803	0.05
109	21.0	0.8715555538277991	0.3075170604995227	0.1
110	21.0	0.8639139829684264	0.14950726881199067	0.15000000000000002
111	21.0	0.880180374539109	0.34865461327985203	0.2
112	21.0	0.8414676163062236	0.32495576055085934	0.25
113	21.0	0.8607445443243978	0.055486081538138166	0.3
114	21.0	0.8241842253136406	0.08525380712563954	0.35000000000000003
115	21.0	0.7698845512805577	0.10487514710330553	0.4
116	21.0	0.6977890007815264	0.0026400111638401474	0.45
117	21.0	0.7389205068265026	0.06398582485706256	0.5
118	21.0	0.723102166757517	-0.008803766822167047	0.55
119	21.0	0.7366236486770973	-0.03212251043184498	0.6000000000000001
120	21.0	0.7571811821052602	-0.03192578028667512	0.6500000000000001
121	22.0	0.18278666661975917	0.8368969487185757	0.05
122	22.0	0.14389575163782575	0.9137192246593728	0.1
123	22.0	0.08061694527998285	0.8964847502572193	0.15000000000000002
124	22.0	0.09111323644658385	0.9682974101587273	0.2
125	23.0	0.3457658911942211	0.2882988967794322	0.05
126	23.0	0.39856457299121867	0.32948972994737885	0.1
127	24.0	0.9876799372710697	0.5773392811148453	0.05
128	24.0	0.8615025658187151	0.5166774057113861	0.1
129	25.0	0.9327034609999222	0.2968946859790632	0.05
130	25.0	0.9706176313758559	0.2706499779667153	0.1
131	26.0	0.18637860367360826	0.8219248858816025	0.05
132	26.0	0.19397107859670415	0.7018144139799197	0.1
133	26.0	0.21218247616028582	0.7271776642142656	0.15000000000000002
134	27.0	0.6024048282619247	0.2758064128192371	0.05
135	27.0	0.6161546265115946	0.5081958833315359	0.1
136	27.0	0.562413895304321	0.38630044787993034	0.15000000000000002
137	27.0	0.8032122520307884	0.36290508275417477	0.2
138	28.0	0.8831578431355728	0.6210079002063549	0.05
139	28.0	0.7836364785256792	0.7295857033676447	0.1
140	29.0	0.11071408888457301	0.5822160880032033	0.05
141	29.0	-0.027407665544928766	0.7700496364339717	0.1
142	30.0	0.7378938540906925	0.7294744635657693	0.05
143	30.0	0.6946553666680663	0.6459372113250841	0.1
144	30.0	0.6702830276978539	0.6942534206599894	0.15000000000000002
145	30.0	0.705365278966572	0.7168564089686775	0.2
146	30.0	0.7025224406864525	0.5659783726634497	0.25
147	30.0	0.8104399158673704	0.4824802333783844	0.3
148	30.0	0.869983089637565	0.479085064623832	0.35000000000000003
149	30.0	0.8526849204641909	0.4981098733419892	0.4
150	30.0	1.0656569920300742	0.5422719568065653	0.45
151	30.0	1.189414651876934	0.5784082657887275	0.5
152	30.0	1.2117407629123171	0.7312674715647067	0.55
153	30.0	1.3557674347566513	0.7411499068243163	0.6000000000000001
154	31.0	0.9258927359005741	0.8957126963120692	0.05
155	31.0	0.8444006092620451	0.9404520588245775	0.1
156	31.0	0.8656674797144377	1.1761204572545565	0.15000000000000002
157	31.0	0.9191987505359959	1.0966476967564547	0.2
158	31.0	0.9170046020228478	1.2828560686843091	0.25
159	31.0	1.1102705243937934	1.1070707435455396	0.3
160	31.0	1.0005163967185715	0.999643565477758	0.35000000000000003
161	31.0	1.0288859441593337	0.9111929221686912	0.4
162	31.0	1.0157394103414608	0.8681630608349894	0.45
163	32.0	0.9106654834113064	0.9241476818982445	0.05
164	32.0	0.7165807000181633	0.8699361479337626	0.1
165	32.0	0.8393853267121463	1.0369830510370939	0.15000000000000002
166	32.0	1.0247271188792875	0.9243869842375474	0.2
167	32.0	1.1110688687990338	0.9877104810477773	0.25
168	33.0	0.7983152453673663	0.404665457796198	0.05
169	33.0	0.943873565595757	0.4680662572086889	0.1
170	33.0	0.8511789186939844	0.6077363170762641	0.15000000000000002
171	34.0	0.19990974858672905	0.5336515210489055	0.05
172	34.0	0.17499326264807072	0.6018961158598093	0.1
173	35.0	0.5963801181583608	0.4915028927499684	0.05
174	35.0	0.6675297083995189	0.5586030190510294	0.1
175	35.0	0.7511686335028978	0.526515952035726	0.15000000000000002
