-1.724	-0.190	-5315.349
-0.402	-1.244	-5318.847
0.106	-0.523	-5327.262
-0.640	0.127	-5317.081
-2.320	2.809	-5320.328
-1.986	1.673	-5316.921
-1.223	2.395	-5335.161
0.161	2.556	-5343.941
-0.141	1.434	-5342.340
0.640	0.619	-5350.462
1.437	-0.765	-5360.066
0.910	-0.464	-5359.861
-0.298	-0.361	-5352.554
-1.667	-0.045	-5350.126
-1.173	0.678	-5351.124
-0.053	1.765	-5358.123
-0.347	1.426	-5351.582
-0.461	0.485	-5347.460
0.456	-0.964	-5346.344
1.301	-0.992	-5348.025
1.595	0.562	-5349.288
0.956	-0.115	-5348.229
0.267	-1.584	-5339.581
1.256	-0.883	-5339.698
2.323	-0.106	-5341.108
3.345	0.312	-5349.417
4.881	1.276	-5358.309
5.353	3.124	-5371.965
6.172	3.292	-5378.378
5.431	2.117	-5373.609
4.283	1.118	-5370.132
3.518	1.925	-5367.351
2.374	3.659	-5373.804
1.910	5.225	-5375.355
1.955	4.055	-5378.677
1.978	5.307	-5381.606
2.027	6.697	-5378.685
1.585	6.253	-5381.816
0.433	6.462	-5375.653
-0.842	5.593	-5371.677
-1.618	4.532	-5368.670
-3.605	3.893	-5359.413
-3.632	2.613	-5356.613
-2.614	2.766	-5373.472
-2.209	3.599	-5377.366
-1.406	2.618	-5383.144
-0.173	3.482	-5390.443
0.822	3.506	-5387.199
-0.683	3.328	-5382.621
-1.434	3.232	-5373.417
-0.944	3.183	-5388.232
-1.030	4.036	-5380.211
-1.534	4.346	-5378.376
-1.444	2.785	-5377.263
-1.962	2.587	-5376.346
-3.201	1.955	-5373.271
-3.405	1.210	-5373.486
-1.497	3.141	-5384.220
-0.506	5.399	-5386.981
-0.218	7.087	-5391.736
0.862	6.282	-5391.324
2.291	5.109	-5404.511
3.659	3.148	-5402.626
3.295	1.225	-5410.414
2.764	0.378	-5403.293
1.264	-0.752	-5396.017
0.823	-2.499	-5389.717
1.022	-3.609	-5394.387
0.559	-2.708	-5391.842
0.811	-1.863	-5393.227
1.712	-2.578	-5397.675
2.000	-1.081	-5398.762
2.006	0.755	-5398.702
1.332	2.789	-5394.078
-0.149	3.633	-5387.505
-1.735	2.685	-5378.909
-2.464	0.554	-5381.145
-1.699	-0.281	-5387.348
-0.403	1.281	-5398.001
0.498	2.043	-5403.328
1.330	2.566	-5414.722
1.611	2.906	-5421.119
1.797	2.673	-5427.582
1.645	1.522	-5422.585
0.954	1.809	-5419.081
0.555	2.718	-5412.686
0.918	2.151	-5408.526
0.772	2.470	-5411.422
0.566	2.576	-5410.290
1.333	3.718	-5420.148
2.103	3.856	-5417.474
2.788	4.079	-5420.971
3.788	4.505	-5425.646
3.295	3.576	-5431.969
2.345	2.923	-5424.504
1.662	3.335	-5423.131
1.340	2.777	-5420.716
0.207	1.577	-5410.809
0.191	3.102	-5414.050
0.797	4.228	-5409.922
1.504	3.704	-5413.484
1.551	2.208	-5406.122
1.403	4.018	-5413.521
0.912	6.878	-5415.772
2.028	8.071	-5422.674
1.057	6.847	-5417.337
-0.843	4.727	-5406.868
-0.906	5.103	-5410.932
0.056	6.221	-5411.666
0.742	7.647	-5416.203
0.727	7.804	-5413.062
0.381	7.783	-5414.517
0.254	8.719	-5418.702
0.378	8.537	-5416.935
0.420	8.011	-5420.607
0.926	7.946	-5423.180
1.122	9.842	-5428.461
2.133	9.815	-5432.122
1.633	9.787	-5424.868
0.951	12.464	-5423.031
0.543	13.224	-5423.626
1.361	12.788	-5432.747
1.594	12.119	-5434.132
1.899	10.429	-5440.948
2.448	10.187	-5445.414
1.921	10.117	-5443.363
1.368	9.599	-5439.724
0.896	9.074	-5439.915
0.979	10.186	-5453.660
2.774	10.449	-5461.130
3.671	10.226	-5466.381
4.108	10.137	-5464.861
4.776	9.589	-5466.297
4.143	9.447	-5464.990
2.396	8.674	-5455.639
1.342	7.283	-5455.613
0.298	5.470	-5452.559
-0.841	3.136	-5448.269
-1.635	0.301	-5446.381
-1.487	-0.074	-5454.291
-2.119	-1.551	-5450.844
-1.977	-2.056	-5454.484
-0.692	-2.368	-5458.782
-1.881	-1.982	-5456.582
-3.097	-2.138	-5443.030
-4.191	-0.329	-5439.105
-5.415	0.261	-5430.000
-6.825	-1.278	-5422.261
-6.739	-0.323	-5424.919
-6.711	-0.180	-5428.135
-7.649	-1.846	-5425.340
-8.007	-2.990	-5421.838
-8.631	-2.041	-5427.788
-9.194	-0.840	-5420.865
-8.944	-0.131	-5421.342
-8.457	0.572	-5417.428
-8.632	0.451	-5420.343
-6.822	1.416	-5431.574
-6.073	1.411	-5436.552
-5.576	1.837	-5437.424
-5.038	1.651	-5439.821
-4.285	0.439	-5442.152
-3.675	0.447	-5446.689
-3.325	0.086	-5453.531
-2.360	0.074	-5457.012
-1.733	-0.037	-5467.305
-0.265	-1.691	-5467.280
1.016	-2.049	-5475.512
-0.767	-2.154	-5471.112
-3.345	-2.767	-5455.482
-4.256	-2.604	-5459.761
-4.541	-1.980	-5453.784
-3.609	-1.315	-5468.806
-2.550	0.368	-5475.111
-3.165	1.278	-5479.251
-4.371	0.282	-5478.090
-5.104	-1.392	-5466.779
-7.101	-2.469	-5458.175
-7.110	-2.557	-5449.737
-7.661	-2.830	-5451.007
-7.617	-2.620	-5445.949
-7.586	-2.686	-5443.896
-7.443	-1.959	-5446.078
-7.243	-1.352	-5444.210
-7.602	0.297	-5449.306
-7.258	0.829	-5454.135
-6.164	2.010	-5458.269
-5.153	4.022	-5465.122
-4.466	4.609	-5469.129
-4.573	4.566	-5468.852
-5.216	4.682	-5465.797
-5.172	3.198	-5463.441
-4.636	2.481	-5468.739
-2.529	1.050	-5464.953
-1.407	0.251	-5472.371
-2.027	-0.289	-5464.175
-2.117	-0.167	-5471.247
-2.610	1.752	-5466.951
-1.807	3.814	-5466.707
-1.876	3.079	-5469.746
-0.881	2.112	-5470.697
-1.315	1.918	-5469.846
-1.967	2.369	-5472.120
-1.780	1.651	-5464.352
-3.163	0.409	-5459.136
-4.084	0.722	-5453.441
-5.248	-0.447	-5444.373
-4.746	0.070	-5449.307
-4.900	0.859	-5437.418
-4.699	0.449	-5436.376
-4.715	0.316	-5435.857
-4.417	2.034	-5437.501
-3.691	4.718	-5440.816
-3.151	4.272	-5438.674
-2.425	3.665	-5444.301
-1.188	3.757	-5458.478
-0.639	2.649	-5459.794
-1.581	2.064	-5455.422
-1.938	2.108	-5449.304
-3.751	2.476	-5439.663
-4.457	3.477	-5433.239
-5.740	3.915	-5424.314
-6.333	3.631	-5421.951
-6.026	3.491	-5416.701
-7.494	4.043	-5416.004
-6.757	4.397	-5418.295
-5.621	5.946	-5431.895
-4.586	6.465	-5439.060
-3.479	4.906	-5442.143
-2.917	2.384	-5445.915
-3.933	0.784	-5438.145
-3.986	0.187	-5437.561
-4.652	-1.006	-5430.245
-5.116	-1.645	-5426.862
-6.164	-3.036	-5419.515
-7.404	-4.790	-5408.746
-7.861	-5.404	-5408.466
-6.382	-5.649	-5414.025
-5.568	-5.880	-5421.320
-5.703	-6.889	-5414.514
-4.184	-6.709	-5413.295
-3.262	-6.418	-5417.312
-2.155	-6.836	-5416.462
-2.518	-5.178	-5418.523
-2.753	-3.851	-5420.361
-2.731	-3.693	-5421.323
-3.001	-4.520	-5419.835
-2.629	-4.597	-5420.605
-3.568	-5.041	-5411.066
-4.231	-3.937	-5401.597
-3.878	-3.417	-5394.049
-4.911	-2.183	-5389.578
-5.891	-1.427	-5383.606
-7.015	-1.546	-5380.595
-6.027	-0.932	-5394.585
-5.719	0.808	-5407.624
-5.631	2.497	-5414.521
-5.128	1.134	-5414.131
-5.550	-0.067	-5406.474
-5.859	-1.023	-5398.954
-6.871	-1.034	-5398.521
-7.390	-2.588	-5391.733
-6.464	-4.113	-5386.584
-6.075	-6.529	-5383.781
-4.805	-7.615	-5387.101
-4.765	-9.200	-5392.723
-5.168	-8.175	-5399.277
-6.241	-7.987	-5401.972
-6.131	-8.899	-5403.265
-7.194	-9.821	-5389.169
-9.039	-11.092	-5388.075
-8.651	-11.191	-5383.818
-7.622	-11.427	-5394.352
-6.906	-11.740	-5391.949
-7.231	-10.897	-5386.815
-7.238	-9.215	-5387.635
-8.589	-8.875	-5380.199
-10.074	-8.506	-5377.088
-10.516	-7.419	-5372.218
-11.082	-4.861	-5377.125
-10.017	-4.560	-5384.578
-9.217	-4.017	-5388.375
-9.875	-3.633	-5380.311
-10.661	-2.814	-5375.361
-11.389	-2.437	-5371.215
-12.085	-2.466	-5367.830
-11.305	-2.322	-5370.374
-9.612	-2.014	-5380.112
-7.624	-2.831	-5388.660
-5.909	-4.324	-5395.333
-5.425	-4.090	-5399.867
-5.043	-4.845	-5399.795
-4.160	-6.046	-5404.233
-3.220	-7.953	-5412.786
-2.848	-8.066	-5417.088
-2.804	-6.785	-5419.222
-3.360	-5.477	-5414.178
-1.859	-4.937	-5421.811
-1.032	-2.580	-5425.604
0.703	1.594	-5434.973
2.203	4.013	-5437.709
1.393	4.846	-5433.430
0.608	4.615	-5427.159
0.363	5.209	-5424.420
-0.001	4.326	-5423.933
0.294	3.594	-5431.451
0.183	2.995	-5426.415
-1.308	2.770	-5422.619
-3.097	3.230	-5413.849
-4.020	1.472	-5408.311
-3.650	-0.746	-5411.682
-5.455	-1.976	-5400.037
-6.592	-2.167	-5393.102
-6.577	-0.460	-5383.389
-7.466	2.271	-5383.050
-7.594	5.442	-5375.210
-7.760	4.761	-5378.547
-6.497	3.495	-5382.009
-6.356	1.782	-5380.947
-5.535	0.095	-5384.298
-4.308	-0.413	-5385.318
-3.103	-0.646	-5391.244
-1.406	0.020	-5400.839
-0.035	-0.198	-5405.191
-0.370	-1.179	-5409.693
0.006	-0.983	-5415.751
0.231	-0.744	-5425.200
1.978	-0.844	-5427.431
2.038	-1.296	-5424.781
0.567	-1.119	-5413.452
-0.090	-0.477	-5412.472
-1.117	-0.064	-5409.186
0.298	1.323	-5412.670
3.086	2.259	-5419.667
2.489	1.692	-5419.488
1.954	1.653	-5413.076
1.770	2.362	-5415.886
1.824	2.323	-5418.108
0.362	3.059	-5413.200
-2.170	4.194	-5413.623
-4.242	4.394	-5406.007
-4.920	4.636	-5411.234
-4.433	6.243	-5413.221
-3.367	7.534	-5419.903
-2.506	8.317	-5420.735
-3.263	8.324	-5421.388
-3.384	7.370	-5420.426
-2.663	4.809	-5423.279
-1.581	4.425	-5423.258
-0.574	4.503	-5424.845
-0.457	3.658	-5425.715
-1.023	2.848	-5422.644
-1.525	1.462	-5426.921
-1.997	2.003	-5425.034
-1.362	3.015	-5426.058
-0.708	3.454	-5431.824
-0.080	1.852	-5433.060
-0.791	-0.065	-5434.186
-2.205	-2.671	-5427.565
-4.550	-5.325	-5419.188
-4.234	-5.324	-5415.934
-4.908	-4.727	-5415.182
-5.041	-4.071	-5418.794
-3.867	-3.044	-5426.943
-3.509	-2.468	-5434.028
-2.667	-3.613	-5437.602
-3.327	-4.354	-5439.973
-3.495	-3.958	-5438.937
-3.091	-3.642	-5445.704
-2.401	-4.458	-5443.796
-2.363	-5.655	-5442.123
-1.245	-6.870	-5436.832
-1.410	-6.732	-5436.343
-2.322	-6.444	-5426.544
-2.405	-6.365	-5428.639
-1.893	-5.994	-5434.565
-3.248	-5.803	-5427.993
-3.972	-5.511	-5422.543
-4.191	-5.070	-5410.990
-3.686	-3.548	-5412.493
-1.944	-1.611	-5414.042
-1.402	-0.903	-5416.100
-0.468	0.059	-5423.855
1.331	0.769	-5431.021
-0.188	0.518	-5429.768
-0.415	-0.101	-5427.960
-0.816	0.329	-5426.913
-1.291	1.219	-5432.376
0.399	2.181	-5438.571
0.454	1.955	-5444.804
-0.099	3.105	-5437.360
-1.562	3.876	-5429.290
-1.968	4.652	-5423.306
-3.057	4.311	-5412.555
-2.781	1.938	-5405.443
-2.245	1.188	-5399.477
-1.325	1.134	-5402.832
-0.192	0.633	-5404.237
-0.193	1.023	-5409.384
-2.009	0.174	-5399.628
-3.316	0.499	-5395.813
-3.526	2.015	-5391.200
-2.001	3.533	-5396.268
-0.207	4.745	-5397.943
-0.939	5.051	-5391.250
-1.875	5.664	-5386.817
-1.880	5.259	-5386.036
-1.194	5.512	-5390.595
0.648	4.114	-5397.887
1.069	3.409	-5406.305
1.354	2.427	-5405.646
2.267	2.972	-5409.503
3.139	2.685	-5411.816
3.128	1.178	-5416.585
1.405	-1.312	-5407.848
-0.342	-2.370	-5401.513
-0.839	-2.245	-5398.551
-1.223	-1.112	-5401.991
-1.069	0.736	-5410.494
-1.174	1.369	-5410.029
-1.705	4.197	-5407.097
-0.845	4.798	-5406.162
0.222	4.474	-5414.372
-0.038	3.731	-5411.883
0.150	2.674	-5411.707
-0.238	1.290	-5410.488
-0.793	0.903	-5402.555
-1.245	1.270	-5396.342
-1.354	2.527	-5398.300
-0.002	2.675	-5404.521
0.310	2.673	-5412.924
0.522	2.312	-5410.611
0.097	1.567	-5411.768
-0.799	2.675	-5409.061
-0.793	2.167	-5406.476
-1.763	0.507	-5396.310
-1.546	0.316	-5393.598
-1.777	0.797	-5390.875
-2.633	0.839	-5386.052
-2.775	2.593	-5389.391
-0.978	3.177	-5397.904
0.976	2.953	-5403.104
1.341	3.598	-5402.399
1.087	3.102	-5401.965
0.506	2.613	-5408.527
1.501	2.451	-5412.608
2.219	1.618	-5413.075
0.877	2.300	-5405.884
-0.140	3.222	-5398.896
-0.243	3.234	-5397.293
-0.579	3.322	-5393.696
-0.423	1.914	-5393.430
-1.921	-0.418	-5381.729
-2.166	-1.709	-5376.804
-1.586	-2.250	-5380.320
-2.632	-3.237	-5382.106
-2.032	-2.932	-5383.407
-1.056	-2.674	-5390.989
-0.726	-0.759	-5395.420
-0.055	0.358	-5401.919
1.573	1.047	-5410.859
2.555	1.621	-5415.130
3.296	0.671	-5411.258
4.137	0.021	-5420.323
4.822	-0.173	-5417.820
5.490	-0.844	-5421.561
5.132	-1.287	-5420.201
4.302	-1.695	-5418.382
4.667	-3.126	-5419.616
5.104	-2.379	-5424.332
5.853	-2.942	-5427.534
5.805	-3.551	-5425.676
5.630	-3.622	-5433.403
6.440	-3.391	-5432.263
5.276	-3.425	-5433.557
4.020	-3.072	-5428.800
4.247	-1.723	-5438.776
5.515	-1.401	-5445.922
6.017	-2.121	-5442.157
5.688	-2.187	-5442.576
5.254	-2.739	-5437.640
4.854	-3.413	-5437.322
3.376	-3.896	-5430.388
2.601	-3.160	-5423.855
0.861	-1.359	-5419.938
0.346	-1.995	-5412.934
0.653	-1.535	-5418.149
1.005	-0.999	-5419.153
0.484	-0.739	-5412.638
-0.239	-0.484	-5407.153
-0.861	-0.467	-5401.756
-1.872	0.620	-5396.683
-2.656	2.173	-5393.352
-3.678	2.802	-5387.512
-4.205	1.507	-5379.839
-4.340	1.812	-5384.368
-4.177	1.239	-5380.377
-4.774	0.094	-5383.033
-5.554	0.756	-5378.770
-4.846	2.164	-5389.686
-3.354	3.135	-5400.076
-3.662	3.374	-5397.227
-2.924	3.375	-5401.526
-1.902	3.636	-5404.659
-1.501	2.558	-5410.310
-1.549	0.684	-5407.260
-0.978	0.879	-5418.911
-0.714	-0.374	-5419.338
-1.512	-0.861	-5415.535
-3.152	0.299	-5411.398
-3.654	0.359	-5411.336
-3.392	-0.176	-5402.267
-3.128	-1.563	-5414.398
-2.760	-0.342	-5411.706
-1.140	0.752	-5422.825
0.180	1.792	-5423.784
0.066	3.299	-5426.658
-0.331	3.287	-5419.420
-2.136	3.749	-5412.408
-1.368	3.937	-5409.319
-0.675	2.127	-5408.096
0.251	2.295	-5414.398
0.905	3.214	-5417.924
1.003	3.240	-5421.570
1.736	3.920	-5421.469
2.041	3.468	-5425.229
0.878	3.886	-5419.790
-0.369	3.274	-5416.316
-1.138	3.109	-5415.483
-1.321	2.726	-5417.058
-1.928	1.804	-5410.242
-3.044	1.755	-5401.459
-3.795	1.132	-5398.150
-2.952	0.404	-5399.461
-3.091	0.044	-5398.209
-2.789	0.656	-5396.258
-3.299	1.698	-5398.184
-4.432	3.639	-5400.307
-4.060	3.661	-5398.516
-2.813	4.741	-5411.741
-0.873	6.092	-5418.443
-0.619	5.888	-5424.110
-2.422	4.499	-5413.908
-2.878	1.450	-5406.288
-1.754	0.685	-5415.233
-1.316	-1.081	-5419.241
-2.602	-2.219	-5416.899
-4.092	-1.935	-5412.446
-4.784	-2.905	-5404.387
-5.351	-3.423	-5405.996
-4.654	-3.889	-5409.575
-5.513	-4.388	-5402.576
-6.733	-2.196	-5395.495
-8.262	-1.362	-5382.549
-9.131	-1.097	-5380.400
-9.941	-0.666	-5367.678
-8.898	-3.566	-5369.507
-8.248	-4.063	-5366.145
-8.565	-5.137	-5365.068
-8.413	-6.221	-5362.372
-8.411	-6.372	-5363.568
-7.831	-4.911	-5365.801
-6.996	-1.711	-5368.109
-5.161	-0.537	-5369.802
-4.660	-1.113	-5368.363
-3.815	-0.353	-5371.058
-2.745	1.273	-5375.065
-1.622	4.399	-5386.667
-0.471	5.973	-5388.374
0.608	6.706	-5398.488
0.393	5.274	-5396.396
0.819	3.437	-5397.378
1.267	2.234	-5402.091
1.823	1.501	-5404.194
2.084	2.079	-5407.267
1.535	1.097	-5403.150
2.252	-0.299	-5407.828
2.012	1.106	-5412.910
2.705	1.945	-5416.007
1.565	2.086	-5415.753
1.816	1.218	-5413.376
2.080	1.362	-5419.257
2.120	1.937	-5422.563
1.054	-0.586	-5417.346
-0.384	-3.506	-5407.707
-1.357	-4.389	-5400.028
-2.946	-4.284	-5391.957
-4.337	-5.217	-5388.983
-2.862	-5.214	-5398.642
-1.707	-4.987	-5406.464
-2.630	-3.624	-5406.574
-2.233	-1.389	-5407.877
-2.551	-1.770	-5402.898
-3.177	-2.967	-5392.309
-3.643	-3.226	-5392.036
-3.802	-2.439	-5393.533
-3.999	-1.577	-5390.522
-3.458	-0.561	-5396.856
-2.247	-0.085	-5399.288
-1.122	0.606	-5406.167
-1.861	1.738	-5402.729
-1.794	3.707	-5406.506
-1.202	3.626	-5411.606
-0.742	2.653	-5417.869
-0.091	1.724	-5416.630
-1.702	1.688	-5414.535
-2.290	-0.303	-5404.605
-2.993	-2.728	-5401.564
-1.761	-2.496	-5409.030
-1.107	-2.496	-5416.996
-0.934	-0.710	-5425.636
-1.026	-0.573	-5416.309
-1.527	-0.240	-5412.827
-0.108	0.382	-5411.004
-0.708	0.930	-5408.985
-0.064	0.808	-5410.733
0.895	-0.164	-5422.022
-0.042	-0.167	-5421.460
-0.808	1.994	-5426.960
-0.618	3.417	-5425.970
-0.154	3.507	-5431.596
0.565	4.376	-5435.049
0.870	6.424	-5442.195
0.008	5.991	-5435.570
0.181	5.102	-5439.726
0.692	4.811	-5444.115
-0.086	5.171	-5443.621
-0.038	5.653	-5441.318
0.055	5.835	-5436.750
-0.210	7.041	-5430.855
-0.557	7.594	-5426.334
-0.894	5.433	-5422.794
-0.779	4.344	-5418.935
-1.421	3.028	-5410.689
-2.090	2.011	-5409.222
-0.613	1.934	-5411.737
0.063	1.565	-5417.309
0.476	0.258	-5421.075
0.083	-0.140	-5416.752
-0.686	0.478	-5408.810
-1.158	-0.684	-5399.854
-1.362	-1.325	-5397.408
-0.820	-2.201	-5407.620
-0.562	-0.615	-5413.593
-0.199	-1.878	-5415.524
-1.248	-5.205	-5409.209
-1.957	-7.675	-5408.236
-2.523	-8.155	-5406.665
-3.617	-7.640	-5407.102
-3.348	-7.643	-5419.119
-1.903	-7.484	-5421.460
-2.526	-5.694	-5423.900
-2.213	-2.835	-5427.667
-0.893	-1.668	-5437.341
-1.941	-0.606	-5429.991
-0.555	-0.481	-5432.544
0.519	0.208	-5442.581
1.661	1.081	-5444.062
2.480	0.483	-5451.934
2.156	-0.348	-5443.233
0.679	-1.523	-5441.018
-0.349	-1.490	-5438.292
-0.727	-1.182	-5436.088
-0.960	0.408	-5433.279
-1.744	0.210	-5428.138
-2.091	-0.137	-5427.924
-0.718	0.248	-5434.201
-0.081	0.565	-5438.106
-1.158	1.846	-5434.219
-2.096	2.536	-5429.328
-3.091	0.460	-5427.090
-4.137	0.614	-5423.827
-4.663	0.830	-5422.039
-5.953	0.339	-5417.989
-7.346	0.639	-5405.974
-6.901	0.878	-5410.429
-6.948	0.499	-5412.435
-6.484	-0.187	-5413.295
-6.160	-1.077	-5414.082
-4.275	0.899	-5428.040
-2.695	1.514	-5434.939
-2.616	0.623	-5440.897
-1.874	0.751	-5451.241
-0.904	1.853	-5459.689
-0.297	1.326	-5462.411
-0.873	1.050	-5459.200
-1.333	1.278	-5461.622
-2.378	2.468	-5457.000
-2.816	2.547	-5452.750
-2.006	1.221	-5456.075
-2.302	0.188	-5445.126
-2.613	0.141	-5441.070
-2.629	-0.584	-5429.812
-3.094	-0.875	-5427.255
-3.140	1.322	-5420.665
-4.219	1.974	-5414.898
-4.439	3.472	-5413.575
-4.886	3.957	-5406.430
-5.482	4.620	-5402.375
-6.204	5.471	-5397.505
-7.239	6.030	-5393.083
-8.789	3.942	-5384.555
-10.086	2.131	-5375.482
-10.262	2.855	-5380.673
-9.498	1.960	-5383.304
-8.670	1.026	-5391.218
-9.023	-0.380	-5390.702
-9.109	-1.171	-5380.807
-9.761	-2.515	-5377.345
-10.026	-5.378	-5363.584
-9.274	-5.700	-5374.283
-8.075	-4.672	-5377.090
-6.940	-3.420	-5387.133
-6.257	-2.081	-5392.914
-6.355	-0.992	-5391.520
-5.805	-0.129	-5391.952
-5.120	-0.445	-5393.031
-3.764	-0.180	-5404.702
-2.084	0.377	-5410.493
-0.825	0.423	-5415.614
-1.049	-0.427	-5411.155
-1.066	0.617	-5415.423
-1.172	1.181	-5411.231
-2.318	1.174	-5414.068
-2.455	1.066	-5406.229
-3.278	2.303	-5410.782
-1.882	3.068	-5414.098
-1.526	2.490	-5419.658
-1.083	2.104	-5426.295
-1.292	1.418	-5435.110
-1.629	0.733	-5439.002
-1.725	0.394	-5433.141
-1.397	2.071	-5436.609
-1.454	1.622	-5435.994
-0.584	-0.778	-5438.412
-1.034	-0.364	-5435.584
-1.041	-0.851	-5435.979
-0.778	-2.629	-5429.085
-2.373	-1.973	-5423.123
-2.474	-0.939	-5419.720
-1.618	-0.844	-5423.651
-2.424	0.498	-5424.459
-1.926	1.750	-5422.580
-1.897	1.782	-5423.728
-2.198	2.393	-5423.850
-2.532	2.538	-5423.811
-3.519	1.460	-5424.676
-2.302	-0.179	-5424.263
-2.314	-2.266	-5424.529
-2.989	-3.070	-5411.248
-3.569	-2.362	-5408.212
-2.690	-1.508	-5414.382
-2.352	-2.355	-5407.875
-4.834	-3.588	-5403.513
-5.866	-2.986	-5389.876
-5.872	-1.712	-5392.330
-4.445	0.042	-5397.505
-3.255	1.452	-5401.185
-2.559	1.858	-5405.320
-1.043	1.258	-5401.219
-1.482	0.088	-5397.728
-1.638	0.822	-5392.946
-1.479	1.153	-5390.720
-0.706	2.871	-5400.064
0.206	3.984	-5402.366
1.114	3.584	-5412.325
2.268	3.919	-5412.280
1.461	3.759	-5413.854
0.491	3.486	-5407.062
0.232	3.436	-5404.414
1.839	4.883	-5412.319
2.659	3.891	-5409.189
0.794	2.587	-5392.628
0.431	1.316	-5391.609
-0.639	0.476	-5386.193
-1.387	-0.575	-5381.309
-1.981	-0.037	-5372.648
-2.820	2.774	-5373.915
-2.510	4.256	-5379.830
-2.319	2.506	-5378.476
-3.139	1.367	-5375.222
-3.146	0.742	-5372.356
-2.472	2.369	-5376.949
-1.371	3.262	-5386.834
-0.114	3.110	-5395.589
1.410	1.662	-5402.593
0.981	-0.743	-5399.015
1.086	-1.926	-5399.758
1.452	-0.760	-5407.198
1.717	-1.424	-5410.642
0.833	-3.053	-5405.750
-0.344	-3.382	-5404.329
-0.406	-4.168	-5400.017
