23	 7.028182	 14.550907	 16.700000
25	 6.801664	 13.191764	 16.960000
25	 6.915495	 13.174898	 16.980000
25	 6.924767	 13.180814	 17.000000
25	 6.900169	 13.225560	 17.020000
25	 6.937845	 13.230953	 17.040000
26	 7.054915	 14.533781	 17.020000
26	 7.013112	 14.601019	 17.040000
26	 7.070477	 14.561744	 17.060000
26	 7.106469	 14.608351	 17.080000
26	 7.067303	 14.579125	 17.100000
26	 7.064649	 14.490111	 17.120000
26	 7.033504	 14.497486	 17.140000
27	 7.133275	 13.659300	 17.100000
27	 7.080319	 13.867441	 17.120000
27	 7.053549	 13.985058	 17.140000
28	 7.057703	 14.557626	 17.580000
28	 7.029795	 14.548987	 17.600000
28	 6.985694	 14.576031	 17.620000
28	 7.031780	 14.533667	 17.640000
29	 7.503128	 13.462308	 17.740000
29	 7.538857	 13.478181	 17.760000
29	 7.530834	 13.566688	 17.780000
30	 6.898356	 13.166077	 18.060000
30	 6.927414	 13.198723	 18.080000
30	 6.908982	 13.180398	 18.100000
30	 6.944116	 13.158901	 18.120000
31	 8.039365	 13.962568	 18.420000
31	 7.979904	 13.875162	 18.440000
31	 8.141823	 13.898331	 18.460000
32	 8.043421	 13.801291	 18.520000
32	 7.997126	 13.850665	 18.540000
35	 7.592150	 13.477206	 18.860000
35	 7.538444	 13.567726	 18.880000
35	 7.537876	 13.501816	 18.900000
35	 7.579780	 13.538992	 18.920000
35	 7.540376	 13.538695	 18.940000
35	 7.522350	 13.588021	 18.960000
35	 7.601313	 13.520187	 18.980000
35	 7.543695	 13.493384	 19.000000
35	 7.546609	 13.437500	 19.020000
35	 7.600879	 13.540103	 19.040000
35	 7.581258	 13.588078	 19.060000
36	 6.996267	 14.571166	 19.000000
36	 6.797950	 14.470275	 19.020000
36	 7.079170	 14.512781	 19.040000
36	 7.075260	 14.531217	 19.060000
36	 7.057608	 14.574713	 19.080000
36	 7.045357	 14.569339	 19.100000
37	 7.077074	 14.609414	 19.200000
37	 7.069524	 14.541656	 19.220000
37	 7.056411	 14.588672	 19.240000
37	 7.075032	 14.567616	 19.260000
37	 7.085645	 14.570334	 19.280000
37	 7.016252	 14.543166	 19.300000
37	 7.088854	 14.537565	 19.320000
37	 7.036430	 14.513851	 19.340000
38	 7.093787	 14.573684	 19.440000
38	 7.072647	 14.537825	 19.460000
38	 7.093536	 14.602050	 19.480000
38	 7.047975	 14.559421	 19.500000
38	 7.051537	 14.535977	 19.520000
38	 7.088719	 14.529138	 19.540000
38	 6.950582	 14.568876	 19.560000
40	 7.565326	 13.585527	 19.660000
40	 7.447910	 13.581828	 19.680000
40	 7.673626	 13.521858	 19.700000
40	 7.608421	 13.516024	 19.720000
41	 6.916756	 13.179591	 19.800000
41	 6.906814	 13.170757	 19.820000
42	 6.943540	 13.174184	 19.880000
42	 6.992207	 13.168289	 19.900000
43	 6.888330	 13.220031	 19.980000
43	 6.903060	 13.135042	 20.000000
43	 6.922003	 13.193070	 20.020000
45	 6.879864	 13.205087	 20.400000
45	 6.964845	 13.160613	 20.420000
45	 6.962824	 13.218976	 20.440000
45	 6.919111	 13.214778	 20.460000
45	 6.901275	 13.197371	 20.480000
45	 6.924122	 13.186299	 20.500000
45	 6.908155	 13.206937	 20.520000
45	 6.948598	 13.173749	 20.540000
45	 6.918080	 13.216030	 20.560000
45	 6.915871	 13.170151	 20.580000
45	 6.908012	 13.176504	 20.600000
46	 7.511853	 14.459860	 20.440000
46	 7.626240	 14.310700	 20.460000
47	 7.555022	 14.316779	 20.500000
47	 7.687073	 14.454387	 20.520000
47	 7.829608	 14.499472	 20.540000
49	 6.999886	 13.228753	 20.640000
49	 6.934813	 13.233884	 20.660000
49	 6.970941	 13.108917	 20.680000
49	 6.923992	 13.182517	 20.700000
49	 6.875736	 13.180988	 20.720000
49	 6.940624	 13.184238	 20.740000
50	 6.978261	 13.166856	 20.880000
50	 6.919624	 13.201368	 20.900000
50	 6.934606	 13.154370	 20.920000
50	 6.913435	 13.186688	 20.940000
50	 6.946708	 13.216989	 20.960000
50	 6.979862	 13.185411	 20.980000
50	 6.917461	 13.174051	 21.000000
50	 6.987098	 13.190433	 21.020000
50	 6.959154	 13.167907	 21.040000
50	 6.968165	 13.172980	 21.060000
50	 6.946691	 13.191500	 21.080000
50	 6.931213	 13.188625	 21.100000
50	 6.937511	 13.157368	 21.120000
50	 6.888332	 13.181603	 21.140000
51	 7.024089	 14.557160	 20.960000
51	 7.057770	 14.566248	 20.980000
51	 7.062214	 14.584372	 21.000000
51	 7.045825	 14.663551	 21.020000
51	 7.050761	 14.605971	 21.040000
51	 7.079056	 14.639720	 21.060000
51	 7.072645	 14.580820	 21.080000
51	 7.070037	 14.619757	 21.100000
51	 7.017911	 14.612489	 21.120000
51	 7.031529	 14.598408	 21.140000
51	 7.027755	 14.598605	 21.160000
52	 8.147107	 14.873787	 21.040000
52	 8.009834	 14.790702	 21.060000
52	 7.964491	 14.907657	 21.080000
52	 8.158632	 14.913422	 21.100000
53	 7.991602	 14.865923	 21.240000
53	 7.959254	 14.764401	 21.260000
54	 6.930029	 13.193966	 21.300000
54	 6.906558	 13.165192	 21.320000
54	 6.914569	 13.161260	 21.340000
54	 6.913645	 13.201219	 21.360000
54	 6.921711	 13.176036	 21.380000
54	 6.918886	 13.236264	 21.400000
54	 6.922669	 13.194156	 21.420000
54	 6.931029	 13.199321	 21.440000
54	 6.919108	 13.187862	 21.460000
54	 6.932629	 13.194256	 21.480000
54	 7.060195	 13.250768	 21.500000
54	 6.952907	 13.219871	 21.520000
54	 6.915171	 13.197306	 21.540000
54	 6.895632	 13.203990	 21.560000
54	 6.927832	 13.160109	 21.580000
54	 6.974105	 13.231325	 21.600000
54	 6.941158	 13.200257	 21.620000
54	 6.942554	 13.172250	 21.640000
54	 6.913352	 13.188410	 21.660000
54	 6.928550	 13.171750	 21.680000
54	 6.949709	 13.230086	 21.700000
54	 6.969687	 13.173234	 21.720000
54	 6.955211	 13.172967	 21.740000
54	 6.850208	 13.245681	 21.760000
54	 6.862040	 13.138800	 21.780000
54	 6.572166	 13.170233	 21.800000
55	 7.013194	 14.526122	 21.300000
55	 7.088651	 14.522645	 21.320000
55	 7.126196	 14.572762	 21.340000
55	 7.132592	 14.576056	 21.360000
55	 7.117582	 14.540636	 21.380000
55	 7.089964	 14.480403	 21.400000
56	 7.894444	 14.914350	 21.300000
56	 8.016108	 14.676546	 21.320000
56	 7.806392	 14.761193	 21.340000
56	 8.018221	 14.720710	 21.360000
56	 7.861577	 14.801895	 21.380000
57	 7.098843	 14.476802	 21.440000
57	 7.088697	 14.513964	 21.460000
57	 7.105256	 14.554337	 21.480000
57	 7.057504	 14.546720	 21.500000
57	 7.115143	 14.554402	 21.520000
58	 7.084893	 14.458634	 21.560000
58	 7.129069	 14.521703	 21.580000
60	 7.037966	 14.597511	 22.060000
60	 7.015042	 14.602088	 22.080000
60	 7.077751	 14.562248	 22.100000
60	 7.075574	 14.555537	 22.120000
60	 7.108729	 14.568874	 22.140000
60	 7.094582	 14.500157	 22.160000
60	 7.052527	 14.549208	 22.180000
60	 7.077507	 14.533440	 22.200000
60	 7.055196	 14.471642	 22.220000
60	 7.088063	 14.522773	 22.240000
60	 7.043505	 14.514412	 22.260000
60	 7.077803	 14.544896	 22.280000
60	 7.079847	 14.539780	 22.300000
60	 7.127775	 14.514835	 22.320000
60	 7.079124	 14.504315	 22.340000
60	 7.080066	 14.555615	 22.360000
60	 7.065506	 14.506505	 22.380000
60	 7.090174	 14.522496	 22.400000
60	 7.079341	 14.509095	 22.420000
60	 7.070610	 14.530224	 22.440000
60	 7.079024	 14.523184	 22.460000
60	 7.082576	 14.558314	 22.480000
60	 7.077710	 14.503788	 22.500000
60	 7.100788	 14.538946	 22.520000
60	 7.080107	 14.553060	 22.540000
60	 7.076060	 14.566439	 22.560000
60	 7.069017	 14.581101	 22.580000
60	 7.099085	 14.539368	 22.600000
60	 7.071748	 14.546467	 22.620000
60	 7.069334	 14.553249	 22.640000
60	 7.083517	 14.562906	 22.660000
60	 7.072286	 14.518603	 22.680000
60	 7.069974	 14.544651	 22.700000
60	 7.056409	 14.555035	 22.720000
60	 7.045873	 14.534804	 22.740000
60	 7.046668	 14.502468	 22.760000
60	 7.058304	 14.532145	 22.780000
60	 7.073197	 14.541216	 22.800000
60	 7.084916	 14.507201	 22.820000
60	 7.064415	 14.508883	 22.840000
60	 7.025349	 14.461387	 22.860000
60	 7.129011	 14.534434	 22.880000
60	 7.071290	 14.508951	 22.900000
60	 7.074611	 14.539561	 22.920000
60	 7.090398	 14.552095	 22.940000
60	 7.062722	 14.498755	 22.960000
60	 7.075279	 14.501669	 22.980000
60	 7.079381	 14.498537	 23.000000
60	 7.085524	 14.538547	 23.020000
60	 7.086023	 14.520251	 23.040000
60	 7.072772	 14.503092	 23.060000
60	 7.068395	 14.537959	 23.080000
60	 7.096535	 14.518667	 23.100000
60	 7.101009	 14.509957	 23.120000
60	 7.097697	 14.522261	 23.140000
60	 7.089062	 14.542284	 23.160000
60	 7.079833	 14.534419	 23.180000
60	 7.063482	 14.568377	 23.200000
60	 7.064885	 14.516690	 23.220000
60	 7.097245	 14.539432	 23.240000
60	 7.090190	 14.543927	 23.260000
60	 7.114483	 14.585683	 23.280000
61	 6.984011	 13.242187	 22.080000
61	 7.037893	 13.143383	 22.100000
61	 6.891337	 13.162070	 22.120000
61	 6.861105	 13.088696	 22.140000
62	 6.933972	 13.138834	 22.180000
62	 6.911867	 13.166607	 22.200000
62	 6.823994	 13.161865	 22.220000
63	 6.925585	 13.101141	 22.300000
63	 6.954900	 13.159054	 22.320000
64	 7.628210	 13.516009	 22.360000
64	 7.545922	 13.436753	 22.380000
64	 7.616392	 13.485041	 22.400000
64	 7.573867	 13.504914	 22.420000
64	 7.597874	 13.545807	 22.440000
64	 7.522843	 13.556496	 22.460000
64	 7.623581	 13.461463	 22.480000
65	 7.571980	 13.540709	 22.740000
65	 7.540288	 13.501373	 22.760000
65	 7.586287	 13.560689	 22.780000
65	 7.546379	 13.603191	 22.800000
65	 7.589601	 13.531409	 22.820000
65	 7.750245	 13.440459	 22.840000
66	 7.091405	 14.599311	 23.360000
66	 6.994968	 14.525532	 23.380000
66	 7.065640	 14.500661	 23.400000
66	 7.118641	 14.537201	 23.420000
66	 7.113312	 14.527200	 23.440000
67	 7.548580	 13.469564	 23.380000
67	 7.477677	 13.493082	 23.400000
70	 7.062135	 14.509586	 23.740000
70	 7.085130	 14.560169	 23.760000
70	 7.067492	 14.504654	 23.780000
70	 7.094478	 14.506485	 23.800000
71	 6.912438	 12.988551	 23.780000
71	 7.036396	 13.030726	 23.800000
71	 7.013607	 13.045117	 23.820000
71	 7.025634	 13.081927	 23.840000
71	 7.027095	 13.064877	 23.860000
71	 7.035573	 13.067112	 23.880000
71	 6.984388	 13.158456	 23.900000
71	 6.923286	 13.176163	 23.920000
72	 7.085847	 14.494343	 23.920000
72	 7.074590	 14.565295	 23.940000
72	 7.120530	 14.512308	 23.960000
72	 7.083783	 14.514008	 23.980000
72	 7.072583	 14.545957	 24.000000
72	 7.063827	 14.558353	 24.020000
72	 7.066100	 14.534600	 24.040000
72	 7.052681	 14.540904	 24.060000
72	 7.091813	 14.527547	 24.080000
72	 7.089356	 14.528499	 24.100000
72	 7.064039	 14.540219	 24.120000
72	 7.093287	 14.526300	 24.140000
72	 7.043906	 14.541222	 24.160000
72	 7.080907	 14.516512	 24.180000
72	 7.056672	 14.563833	 24.200000
72	 7.049485	 14.527541	 24.220000
72	 7.048866	 14.527083	 24.240000
72	 7.099281	 14.522012	 24.260000
72	 7.081042	 14.561336	 24.280000
72	 7.102062	 14.484191	 24.300000
72	 7.065596	 14.594172	 24.320000
72	 7.239277	 14.432745	 24.340000
73	 6.972081	 13.220875	 23.980000
73	 6.927692	 13.179996	 24.000000
73	 6.977350	 13.222317	 24.020000
73	 6.925237	 13.138923	 24.040000
73	 6.780874	 13.145203	 24.060000
74	 7.563385	 13.521641	 24.240000
74	 7.613335	 13.555839	 24.260000
74	 7.604693	 13.485091	 24.280000
75	 6.695963	 13.347582	 24.260000
75	 6.634300	 13.384676	 24.280000
76	 7.629901	 13.372512	 24.340000
76	 7.738465	 13.401457	 24.360000
76	 7.576867	 13.505001	 24.380000
76	 7.619077	 13.513448	 24.400000
76	 7.595142	 13.517429	 24.420000
77	 7.117550	 14.453672	 24.380000
77	 7.074608	 14.497714	 24.400000
77	 7.087494	 14.532690	 24.420000
77	 7.094265	 14.515849	 24.440000
77	 7.096574	 14.541466	 24.460000
77	 7.115142	 14.477803	 24.480000
77	 7.073390	 14.473135	 24.500000
77	 7.096680	 14.556509	 24.520000
77	 7.052390	 14.498279	 24.540000
77	 7.079592	 14.568197	 24.560000
77	 7.082339	 14.518746	 24.580000
77	 7.084760	 14.511611	 24.600000
77	 7.089797	 14.533221	 24.620000
77	 7.071442	 14.534090	 24.640000
77	 7.091022	 14.504080	 24.660000
77	 7.103693	 14.546999	 24.680000
77	 7.062933	 14.579369	 24.700000
77	 7.082533	 14.548388	 24.720000
77	 7.102711	 14.574181	 24.740000
77	 7.094969	 14.540854	 24.760000
77	 7.057952	 14.547270	 24.780000
78	 7.526151	 13.498105	 24.540000
78	 7.616411	 13.559024	 24.560000
78	 7.640287	 13.477954	 24.580000
78	 7.593772	 13.524636	 24.600000
79	 7.598909	 13.528239	 24.640000
79	 7.585034	 13.523968	 24.660000
79	 7.548468	 13.567941	 24.680000
80	 6.882107	 13.196065	 24.780000
80	 6.947711	 13.185838	 24.800000
80	 6.944853	 13.202417	 24.820000
80	 6.980332	 13.221019	 24.840000
80	 6.921697	 13.154079	 24.860000
81	 7.541972	 13.513310	 24.800000
81	 7.602160	 13.523183	 24.820000
81	 7.534824	 13.509374	 24.840000
81	 7.628161	 13.559233	 24.860000
82	 7.076697	 14.546905	 24.940000
82	 7.054935	 14.561080	 24.960000
82	 7.071907	 14.563516	 24.980000
82	 7.045445	 14.534616	 25.000000
82	 7.081656	 14.579221	 25.020000
82	 7.040801	 14.581121	 25.040000
82	 7.089637	 14.557626	 25.060000
82	 7.051235	 14.563272	 25.080000
82	 7.047030	 14.582358	 25.100000
82	 7.070113	 14.542426	 25.120000
82	 7.068177	 14.589777	 25.140000
82	 7.057509	 14.564743	 25.160000
82	 7.067412	 14.566389	 25.180000
82	 7.080325	 14.536704	 25.200000
82	 7.059734	 14.557781	 25.220000
82	 7.055618	 14.565512	 25.240000
82	 7.058505	 14.471111	 25.260000
82	 7.073186	 14.484131	 25.280000
82	 7.143982	 14.488494	 25.300000
82	 7.059204	 14.557395	 25.320000
82	 7.053957	 14.540304	 25.340000
82	 7.048588	 14.559343	 25.360000
82	 7.047701	 14.510889	 25.380000
82	 7.042276	 14.545546	 25.400000
82	 7.108370	 14.456361	 25.420000
82	 7.087128	 14.519470	 25.440000
82	 7.043226	 14.515219	 25.460000
82	 7.060023	 14.520746	 25.480000
82	 7.057852	 14.581141	 25.500000
82	 7.104996	 14.530924	 25.520000
82	 7.134097	 14.585125	 25.540000
82	 7.052033	 14.492209	 25.560000
82	 7.033015	 14.499866	 25.580000
82	 7.052641	 14.528015	 25.600000
82	 7.079340	 14.538740	 25.620000
82	 7.020866	 14.533775	 25.640000
82	 7.105755	 14.518612	 25.660000
82	 7.120417	 14.499420	 25.680000
82	 7.063324	 14.536144	 25.700000
82	 7.071558	 14.561812	 25.720000
82	 7.086136	 14.555584	 25.740000
82	 7.111888	 14.499379	 25.760000
82	 7.073383	 14.535953	 25.780000
82	 7.053049	 14.502492	 25.800000
82	 7.069329	 14.548915	 25.820000
82	 7.164651	 14.541294	 25.840000
83	 6.864256	 13.076291	 25.000000
83	 6.954334	 13.183943	 25.020000
83	 7.001427	 13.202169	 25.040000
83	 6.930682	 13.223339	 25.060000
84	 7.845993	 14.520714	 25.220000
84	 7.917082	 14.370911	 25.240000
85	 7.902326	 14.376049	 25.280000
85	 8.016046	 14.432814	 25.300000
85	 7.973594	 14.416800	 25.320000
85	 7.950480	 14.339522	 25.340000
86	 6.948891	 13.413852	 25.680000
86	 6.939379	 13.492727	 25.700000
86	 6.908177	 13.543454	 25.720000
86	 6.867122	 13.474743	 25.740000
87	 7.561971	 13.505050	 25.780000
87	 7.591450	 13.535903	 25.800000
87	 7.483585	 13.542745	 25.820000
87	 7.583462	 13.535157	 25.840000
87	 7.632622	 13.498947	 25.860000
87	 7.534715	 13.578452	 25.880000
88	 7.090298	 14.587825	 25.880000
88	 7.087974	 14.577475	 25.900000
88	 7.074094	 14.535039	 25.920000
88	 7.112489	 14.549026	 25.940000
88	 7.086891	 14.561116	 25.960000
88	 7.116416	 14.506324	 25.980000
89	 6.883021	 13.457433	 25.900000
89	 6.904994	 13.543577	 25.920000
89	 6.792542	 13.628494	 25.940000
89	 6.765726	 13.532948	 25.960000
89	 6.798119	 13.515035	 25.980000
89	 6.774944	 13.322652	 26.000000
89	 6.857562	 13.334322	 26.020000
89	 6.760812	 13.157756	 26.040000
89	 6.623291	 13.413460	 26.060000
89	 6.595517	 13.502389	 26.080000
89	 6.581275	 13.413778	 26.100000
90	 7.590585	 13.464822	 25.920000
90	 7.555528	 13.568228	 25.940000
91	 7.843048	 14.726736	 25.920000
91	 7.753577	 14.811634	 25.940000
92	 7.579551	 13.560110	 26.020000
92	 7.550183	 13.527854	 26.040000
93	 7.570556	 13.549180	 26.100000
93	 7.539417	 13.521437	 26.120000
94	 6.956282	 13.205959	 26.120000
94	 6.930958	 13.261920	 26.140000
94	 6.935521	 13.197779	 26.160000
95	 7.759554	 14.844983	 26.140000
95	 7.738068	 14.939347	 26.160000
95	 7.729142	 14.935604	 26.180000
96	 6.336334	 13.272928	 26.160000
96	 6.407203	 13.315680	 26.180000
97	 7.068304	 14.517448	 26.180000
97	 7.079963	 14.527226	 26.200000
97	 7.103026	 14.469030	 26.220000
97	 7.115064	 14.554146	 26.240000
97	 7.079827	 14.526495	 26.260000
97	 7.090626	 14.584863	 26.280000
98	 7.506996	 13.472358	 26.200000
98	 7.584101	 13.525193	 26.220000
98	 7.521871	 13.516914	 26.240000
98	 7.605634	 13.514146	 26.260000
98	 7.587485	 13.542862	 26.280000
98	 7.663203	 13.555523	 26.300000
98	 7.665628	 13.366671	 26.320000
98	 7.595177	 13.550149	 26.340000
98	 7.573163	 13.559713	 26.360000
98	 7.603779	 13.525564	 26.380000
98	 7.564726	 13.513491	 26.400000
98	 7.528142	 13.430274	 26.420000
99	 6.925478	 14.422079	 26.420000
99	 7.064881	 14.526614	 26.440000
99	 7.080038	 14.512279	 26.460000
99	 6.998771	 14.659800	 26.480000
99	 7.186270	 14.596934	 26.500000
99	 7.195195	 14.578853	 26.520000
99	 7.148689	 14.495188	 26.540000
99	 7.169965	 14.603878	 26.560000
99	 7.166086	 14.588746	 26.580000
99	 7.304841	 14.544729	 26.600000
99	 7.159983	 14.568473	 26.620000
99	 7.084280	 14.498310	 26.640000
99	 7.096036	 14.515244	 26.660000
99	 7.137704	 14.541492	 26.680000
99	 7.111496	 14.576332	 26.700000
99	 7.079225	 14.552093	 26.720000
99	 7.093418	 14.515501	 26.740000
99	 7.110663	 14.499426	 26.760000
99	 7.079405	 14.486296	 26.780000
99	 7.077940	 14.503700	 26.800000
99	 7.082496	 14.530823	 26.820000
99	 7.080451	 14.537090	 26.840000
99	 7.098575	 14.534940	 26.860000
99	 7.100968	 14.535925	 26.880000
99	 7.130541	 14.555027	 26.900000
99	 7.089190	 14.494912	 26.920000
99	 7.064203	 14.539794	 26.940000
99	 7.102759	 14.537806	 26.960000
99	 7.072544	 14.498172	 26.980000
99	 7.079642	 14.472736	 27.000000
99	 7.089457	 14.537357	 27.020000
99	 7.071452	 14.494032	 27.040000
99	 7.094583	 14.490388	 27.060000
99	 7.041917	 14.567851	 27.080000
99	 7.107143	 14.481198	 27.100000
99	 7.186485	 14.262970	 27.120000
99	 7.081607	 14.470907	 27.140000
100	 7.598731	 13.464621	 26.460000
100	 7.591028	 13.524215	 26.480000
101	 7.596161	 13.509931	 26.520000
101	 7.566056	 13.536716	 26.540000
101	 7.561258	 13.550814	 26.560000
101	 7.584599	 13.455347	 26.580000
102	 6.948073	 13.087480	 26.620000
102	 6.946688	 13.010352	 26.640000
102	 6.985631	 13.062198	 26.660000
102	 6.924347	 13.118640	 26.680000
102	 6.914157	 13.120105	 26.700000
102	 6.902320	 13.087530	 26.720000
103	 6.947103	 13.156333	 26.760000
103	 6.991363	 13.127888	 26.780000
103	 6.917228	 13.170657	 26.800000
103	 6.930903	 13.115111	 26.820000
103	 6.939238	 13.184797	 26.840000
103	 6.941914	 13.171495	 26.860000
103	 6.931526	 13.206457	 26.880000
103	 6.920616	 13.171601	 26.900000
103	 6.952085	 13.182456	 26.920000
103	 6.955235	 13.155566	 26.940000
103	 6.921881	 13.167046	 26.960000
103	 6.942448	 13.171932	 26.980000
103	 6.920013	 13.176358	 27.000000
103	 6.923733	 13.207335	 27.020000
103	 6.931132	 13.201878	 27.040000
103	 6.966920	 13.200349	 27.060000
103	 6.945701	 13.224306	 27.080000
103	 6.891491	 13.265101	 27.100000
103	 6.913947	 13.150071	 27.120000
103	 6.927265	 13.202607	 27.140000
104	 6.923430	 13.168592	 27.220000
104	 6.990002	 13.131533	 27.240000
104	 6.960923	 13.170175	 27.260000
104	 6.979722	 13.213019	 27.280000
104	 6.947081	 13.161089	 27.300000
104	 6.950501	 13.194746	 27.320000
104	 6.928184	 13.163362	 27.340000
104	 6.960102	 13.183384	 27.360000
104	 6.917051	 13.220013	 27.380000
104	 6.923627	 13.190795	 27.400000
104	 6.927475	 13.192807	 27.420000
104	 6.952914	 13.198677	 27.440000
104	 6.962498	 13.188683	 27.460000
104	 6.900110	 13.187451	 27.480000
104	 6.941497	 13.203133	 27.500000
104	 6.969613	 13.110886	 27.520000
105	 6.815788	 14.557068	 27.520000
105	 7.011227	 14.630076	 27.540000
105	 7.065800	 14.544001	 27.560000
105	 7.123091	 14.533488	 27.580000
105	 7.070463	 14.517836	 27.600000
106	 7.553632	 13.524612	 27.580000
106	 7.572861	 13.493749	 27.600000
107	 6.998380	 13.199215	 27.640000
107	 6.924019	 13.170122	 27.660000
107	 6.939891	 13.192639	 27.680000
107	 6.971812	 13.216029	 27.700000
107	 6.940188	 13.173035	 27.720000
107	 6.993956	 13.151747	 27.740000
107	 6.960161	 13.238676	 27.760000
108	 7.166543	 14.535601	 27.660000
